video_id,title,channel_name,subscriber_count,category,publish_date,trending_date,days_to_trend,year,month,day_of_week,trending_country,language,duration_seconds,views,likes,dislikes,comments,like_view_ratio_pct,comment_view_ratio_pct,engagement_score
VID000148,Tesla Model 3 Review - Is It Worth It?,TheSports,735601,Science & Technology,13-03-2022,14-03-2022,1,2022,3,Sunday,US,en,822,76700,6802,755,1145,8.8683,1.4928,13.3468
VID000149,What IPL Means For The World,MaxChannel,2835,News & Politics,31-12-2020,31-12-2020,0,2020,12,Thursday,RU,ru,553,10000,353,50,84,3.53,0.84,6.05
VID000150,Basketball Highlights | Champions League,EpicMedia,18802,Sports,28-10-2025,04-11-2025,7,2025,10,Tuesday,IN,en,370,10000,937,212,64,9.37,0.64,11.29
VID000151,🔥 Taylor Swift NEW SONG 2026,StarPlus,585059,Music,28-07-2021,04-08-2021,7,2021,7,Wednesday,BR,pt,332,40829,1784,599,233,4.3694,0.5707,6.0815
VID000152,CRAZY luxury items You Have to See,IceMedia,157352,Film & Animation,08-07-2022,11-07-2022,3,2022,7,Friday,BR,pt,925,69103,2343,795,370,3.3906,0.5354,4.9969
VID000153,This gadgets is UNREAL,CoolExplains,12569796,Travel & Events,12-01-2020,12-01-2020,0,2020,1,Sunday,JP,ja,402,786912,22736,3747,2979,2.8893,0.3786,4.025
VID000154,You Won't BELIEVE What Happened Next!,DrExplains,16045887,Entertainment,17-03-2020,22-03-2020,5,2020,3,Tuesday,TH,th,112,2341115,239114,21887,10974,10.2137,0.4688,11.6199
VID000155,This AI tools is UNREAL,ProZone,3142,Comedy,13-04-2025,20-04-2025,7,2025,4,Sunday,IN,en,2745,10000,505,103,118,5.05,1.18,8.59
VID000156,xQc plays Elden Ring for the first time,TrueZone,314090,Gaming,27-09-2021,28-09-2021,1,2021,9,Monday,VN,vi,960,373529,28032,3902,3190,7.5046,0.854,10.0667
VID000157,The Most AMAZING fast food Ever,StarReacts,68778,Entertainment,16-02-2022,19-02-2022,3,2022,2,Wednesday,ID,id,437,372539,6235,1430,513,1.6737,0.1377,2.0868
VID000158,We Found the SHOCKING luxury items,RealComedy,19779,Howto & Style,22-11-2022,25-11-2022,3,2022,11,Tuesday,US,en,332,16521,815,201,345,4.9331,2.0883,11.1979
VID000159,Why Blockchain Will Change Everything,WorldTech,78759,Science & Technology,09-06-2023,09-06-2023,0,2023,6,Friday,IN,en,230,236814,2984,417,1599,1.2601,0.6752,3.2857
VID000160,SHOCKING mystery box You Have to See,CoolPlays,62358,Comedy,11-06-2020,11-06-2020,0,2020,6,Thursday,AU,en,377,10000,569,128,56,5.69,0.56,7.37
VID000161,AMAZING mystery box You Have to See,MoonDaily,130390,Autos & Vehicles,03-04-2023,03-04-2023,0,2023,4,Monday,US,en,1079,31040,861,232,131,2.7738,0.422,4.0399
VID000162,The Most CRAZY TikTok trends Ever,PrimeTech,242920,Entertainment,11-11-2024,13-11-2024,2,2024,11,Monday,IN,en,2522,104254,6948,2344,1186,6.6645,1.1376,10.0773
VID000163,Galaxy S26 Review - Is It Worth It?,DarkDaily,5364,Science & Technology,09-07-2025,11-07-2025,2,2025,7,Wednesday,GB,en,2711,10000,261,38,67,2.61,0.67,4.62
VID000164,We Found the CRAZY fast food,MrPlus,544933,People & Blogs,17-12-2021,17-12-2021,0,2021,12,Friday,US,en,86,10014,831,59,63,8.2984,0.6291,10.1857
VID000165,🔥 Travis Scott NEW SONG 2026,MrNetwork,214905,Music,07-05-2023,08-05-2023,1,2023,5,Sunday,MX,es,412,236921,5607,1149,2804,2.3666,1.1835,5.9172
VID000166,Thunder - Doja Cat (Live Performance),DailyMedia,48133,Music,21-10-2021,23-10-2021,2,2021,10,Thursday,IN,en,171,289853,6641,1028,2320,2.2912,0.8004,4.6924
VID000167,We Found the CRAZY fast food,OfficialDaily,303658,Nonprofits & Activism,16-05-2023,21-05-2023,5,2023,5,Tuesday,DE,de,392,15536,534,169,97,3.4372,0.6244,5.3102
VID000168,SATISFYING survival challenge You Have to See,PrimePlays,617342,People & Blogs,14-03-2025,16-03-2025,2,2025,3,Friday,FR,fr,462,552279,19629,2294,3820,3.5542,0.6917,5.6292
VID000169,MrBeast FINALLY Reveals The Truth,DailyShow,1000,Entertainment,02-01-2025,04-01-2025,2,2025,1,Thursday,BR,pt,3525,10000,202,61,65,2.02,0.65,3.97
VID000170,SATISFYING mystery box You Have to See,RealTech,135087,Film & Animation,31-03-2023,31-03-2023,0,2023,3,Friday,EG,ar,99,329054,11759,2670,2205,3.5736,0.6701,5.5839
VID000171,This AI tools is UNREAL,WorldZone,423269,Shows,26-12-2025,28-12-2025,2,2025,12,Friday,JP,ja,799,108335,3116,248,1208,2.8763,1.1151,6.2214
VID000172,This luxury items is UNREAL,StudioMedia,1526161,Autos & Vehicles,20-12-2024,25-12-2024,5,2024,12,Friday,KR,ko,590,671249,57592,13108,4103,8.5798,0.6112,10.4136
VID000173,The Most CRAZY luxury items Ever,UltraOfficial,203347,Entertainment,14-02-2025,19-02-2025,5,2025,2,Friday,IN,en,643,25976,1850,265,21,7.122,0.0808,7.3645
VID000174,CEO Makes SHOCKING Announcement,TeamBeast,3053847,News & Politics,29-01-2026,01-02-2026,3,2026,1,Thursday,RU,ru,953,7485671,341037,49397,17346,4.5559,0.2317,5.251
VID000175,This fast food is UNREAL,BrightVlogs,977710,Howto & Style,27-11-2020,04-12-2020,7,2020,11,Friday,TH,th,838,194910,8736,1195,412,4.4821,0.2114,5.1162
VID000176,You Won't BELIEVE What Happened Next!,BrightVlogs,125664,Entertainment,05-12-2022,06-12-2022,1,2022,12,Monday,US,en,437,56382,6628,1327,110,11.7555,0.1951,12.3408
VID000177,Thunder - Taylor Swift (Live Performance),OfficialMedia,470594,Music,02-05-2024,07-05-2024,5,2024,5,Thursday,MX,es,243,71840,3776,296,820,5.2561,1.1414,8.6804
VID000178,Football Highlights | World Cup,SunTV,1346330,Sports,13-01-2022,14-01-2022,1,2022,1,Thursday,TR,tr,472,722377,27220,7197,8939,3.7681,1.2374,7.4804
VID000179,Black Holes Explained in 10 Minutes,WorldComedy,1652605,Education,31-05-2025,05-06-2025,5,2025,5,Saturday,MX,es,1098,2829975,54686,9368,38316,1.9324,1.3539,5.9942
VID000180,Everything You Need to Know About Philosophy,IceSports,1385,Education,06-01-2020,07-01-2020,1,2020,1,Monday,ID,id,206,10000,433,98,71,4.33,0.71,6.46
VID000181,5G vs Gemini - Ultimate Comparison,FireOfficial,3726,Science & Technology,28-01-2021,28-01-2021,0,2021,1,Thursday,IN,en,506,10000,237,60,129,2.37,1.29,6.24
VID000182,Ronaldo DESTROYS Brazil,SunPlus,298223,Sports,09-04-2024,12-04-2024,3,2024,4,Tuesday,NG,en,384,1028579,13926,2243,1973,1.3539,0.1918,1.9294
VID000183,The Most SHOCKING survival challenge Ever,SunComedy,922793,Entertainment,29-05-2020,05-06-2020,7,2020,5,Friday,ID,id,593,2128435,88946,18539,4523,4.1789,0.2125,4.8164
VID000184,NEW Minecraft Update is INSANE,TeamPlus,4341,Gaming,11-02-2022,12-02-2022,1,2022,2,Friday,TH,th,408,10000,429,24,38,4.29,0.38,5.43
VID000185,We Tried TikTok trends For 24 Hours,PrimeChannel,533176,Entertainment,29-12-2020,31-12-2020,2,2020,12,Tuesday,BR,pt,708,1020331,48059,15587,9898,4.7101,0.9701,7.6204
VID000186,IShowSpeed plays Lethal Company for the first time,TopTV,1241910,Gaming,13-02-2026,14-02-2026,1,2026,2,Friday,ID,id,1610,801945,35893,10461,6033,4.4757,0.7523,6.7326
VID000187,MrBeast FINALLY Reveals The Truth,MoonTV,37576663,Entertainment,31-08-2021,07-09-2021,7,2021,8,Tuesday,DE,de,371,29794542,1447931,425993,66617,4.8597,0.2236,5.5305
VID000188,We Tried AI tools For 24 Hours,DarkHD,40915,Entertainment,04-09-2020,18-09-2020,14,2020,9,Friday,US,en,3398,35131,3196,251,35,9.0974,0.0996,9.3963
VID000189,MMA Highlights | IPL,WorldHub,3577,Sports,01-05-2020,02-05-2020,1,2020,5,Friday,TR,tr,1201,17324,1245,185,104,7.1866,0.6003,8.9875
VID000190,You Won't BELIEVE What Happened Next!,DrShow,889553,Entertainment,25-01-2020,28-01-2020,3,2020,1,Saturday,IN,en,1107,636625,13005,4284,5178,2.0428,0.8134,4.4829
VID000191,PewDiePie FINALLY Reveals The Truth,DailyHub,122394,Entertainment,07-11-2023,09-11-2023,2,2023,11,Tuesday,US,en,759,147273,3871,794,913,2.6285,0.6199,4.4883
VID000192,Fire - Dua Lipa (Live Performance),PrimeVlogs,928165,Music,24-09-2022,29-09-2022,5,2022,9,Saturday,US,en,250,661475,24365,3631,1704,3.6834,0.2576,4.4563
VID000193,Wild | SZA ft. Post Malone,FirePlays,17480,Music,23-04-2022,07-05-2022,14,2022,4,Saturday,US,en,223,10000,146,25,67,1.46,0.67,3.47
VID000194,Virat Kohli DESTROYS Warriors,SunOfficial,1705,Sports,21-04-2022,23-04-2022,2,2022,4,Thursday,US,en,228,10000,410,71,8,4.1,0.08,4.34
VID000195,Billie Eilish - Midnight (Official Music Video),MrNation,4702447,Music,19-08-2025,20-08-2025,1,2025,8,Tuesday,CA,en,307,4744556,95794,6366,4811,2.019,0.1014,2.3232
VID000196,The Most INSANE fast food Ever,FireMusic,96450,Entertainment,30-03-2022,31-03-2022,1,2022,3,Wednesday,US,en,695,11563,552,136,163,4.7738,1.4097,9.0029
VID000197,President Makes SHOCKING Announcement,BestExplains,1000,News & Politics,29-08-2021,31-08-2021,2,2021,8,Sunday,PK,ur,610,10000,873,69,130,8.73,1.3,12.63
VID000198,This TikTok trends is UNREAL,MegaNews,632903,Autos & Vehicles,12-02-2021,14-02-2021,2,2021,2,Friday,BR,pt,531,187417,10398,1115,1543,5.5481,0.8233,8.0179
VID000199,I Spent $5000 on luxury items,MaxNation,1000,Entertainment,13-05-2025,13-05-2025,0,2025,5,Tuesday,RU,ru,57,10000,715,100,22,7.15,0.22,7.81
VID000200,I Beat Elden Ring Without jumping,WorldPlays,1586036,Gaming,16-10-2021,17-10-2021,1,2021,10,Saturday,MX,es,1164,4100293,209619,19399,84154,5.1123,2.0524,11.2695
VID000201,Travis Scott - Wild (Official Music Video),FirePlus,185146,Music,24-01-2020,27-01-2020,3,2020,1,Friday,GB,en,269,10000,792,224,88,7.92,0.88,10.56
VID000202,We Found the EPIC mystery box,TheShorts,48280,People & Blogs,20-04-2024,23-04-2024,3,2024,4,Saturday,VN,vi,116,24978,383,28,50,1.5333,0.2002,2.1339
VID000203,CEO Makes SHOCKING Announcement,ProReacts,8071,News & Politics,27-06-2021,04-07-2021,7,2021,6,Sunday,IN,en,596,10000,510,150,54,5.1,0.54,6.72
VID000204,Billie Eilish - Forever (Official Music Video),MoonNation,919002,Music,05-12-2023,05-12-2023,0,2023,12,Tuesday,US,en,310,301528,8424,871,1153,2.7938,0.3824,3.9409
VID000205,🔥 Billie Eilish NEW SONG 2022,ProSports,88880,Music,26-10-2024,09-11-2024,14,2024,10,Saturday,IN,en,136,141857,12723,1775,1236,8.9689,0.8713,11.5828
VID000206,This luxury items is UNREAL,GlobalHD,1000,Shorts,20-10-2024,23-10-2024,3,2024,10,Sunday,NG,en,51,10000,494,122,87,4.94,0.87,7.55
VID000207,Palworld but everything is random,TrueTV,133029,Gaming,30-03-2021,01-04-2021,2,2021,3,Tuesday,FR,fr,5164,12449,863,58,52,6.9323,0.4177,8.1854
VID000208,India vs Australia - INCREDIBLE Finish!,MaxOfficial,3841836,Sports,12-10-2025,26-10-2025,14,2025,10,Sunday,US,en,1399,261030,5642,1310,1860,2.1614,0.7126,4.2991
VID000209,PewDiePie FINALLY Reveals The Truth,BrightExplains,17651,Entertainment,17-02-2023,18-02-2023,1,2023,2,Friday,GB,en,278,10000,257,77,79,2.57,0.79,4.94
VID000210,🔥 Taylor Swift NEW SONG 2025,ThePlus,2321187,Music,10-05-2022,12-05-2022,2,2022,5,Tuesday,IN,en,262,905606,79554,24447,3037,8.7846,0.3354,9.7907
VID000211,Lethal Company World Record Speedrun,MegaNews,180762,Gaming,17-12-2024,24-12-2024,7,2024,12,Tuesday,FR,fr,5460,33366,864,230,265,2.5895,0.7942,4.9721
VID000212,This mystery box is UNREAL,BrightComedy,1580,Shorts,11-10-2024,12-10-2024,1,2024,10,Friday,MX,es,52,10000,270,78,24,2.7,0.24,3.42
VID000213,This AI tools is UNREAL,StarShorts,1166492,People & Blogs,21-12-2024,26-12-2024,5,2024,12,Saturday,US,en,210,307168,17519,1477,6062,5.7034,1.9735,11.6239
VID000214,Drake - Midnight (Official Music Video),RealCentral,21884,Music,07-03-2022,08-03-2022,1,2022,3,Monday,BR,pt,390,198692,9337,1982,371,4.6992,0.1867,5.2594
VID000215,SHOCKING AI tools You Have to See,StudioOfficial,9848,Autos & Vehicles,28-12-2021,11-01-2022,14,2021,12,Tuesday,US,en,335,10000,636,128,35,6.36,0.35,7.41
VID000216,We Found the EPIC TikTok trends,MrSports,36013,Film & Animation,18-07-2025,18-07-2025,0,2025,7,Friday,IN,en,268,24841,1104,56,150,4.4443,0.6038,6.2558
VID000217,🔥 Olivia Rodrigo NEW SONG 2023,GlobalZone,556336,Music,29-08-2021,31-08-2021,2,2021,8,Sunday,TR,tr,278,313378,25053,7817,723,7.9945,0.2307,8.6866
VID000218,🔥 Ed Sheeran NEW SONG 2022,RealPlays,4645896,Music,23-08-2020,24-08-2020,1,2020,8,Sunday,MX,es,335,87211,6308,1887,343,7.233,0.3933,8.4129
VID000219,PS5 Pro Review - Is It Worth It?,SuperZone,97457,Science & Technology,12-06-2021,13-06-2021,1,2021,6,Saturday,PH,en,499,65294,3280,419,70,5.0234,0.1072,5.3451
VID000220,BREAKING: World Cup | Full Coverage,FireClips,101047,News & Politics,12-04-2022,17-04-2022,5,2022,4,Tuesday,DE,de,1051,101482,4690,759,676,4.6215,0.6661,6.6199
VID000221,INSANE gadgets You Have to See,FireReacts,961383,Pets & Animals,17-02-2026,19-02-2026,2,2026,2,Tuesday,FR,fr,656,916984,37021,6108,3854,4.0373,0.4203,5.2981
VID000222,This TikTok trends is UNREAL,MrFilms,734517,Autos & Vehicles,12-01-2025,12-01-2025,0,2025,1,Sunday,AR,es,2334,3608970,76793,6692,55281,2.1278,1.5318,6.7231
VID000223,🔥 Metro Boomin NEW SONG 2026,CoolMedia,383437,Music,04-07-2025,05-07-2025,1,2025,7,Friday,BR,pt,151,7609834,803892,279561,22618,10.5639,0.2972,11.4555
VID000224,The Most AMAZING mystery box Ever,ProBeast,75208,Entertainment,06-12-2022,07-12-2022,1,2022,12,Tuesday,PK,ur,3696,27059,2715,178,123,10.0336,0.4546,11.3973
VID000225,Why ChatGPT Will Change Everything,FireTV,136945,Science & Technology,29-10-2020,30-10-2020,1,2020,10,Thursday,IN,en,1100,39948,2971,718,518,7.4372,1.2967,11.3272
VID000226,GTA 6 but with 100 players,RealShow,50541,Gaming,16-04-2020,16-04-2020,0,2020,4,Thursday,US,en,774,12221,1477,250,103,12.0858,0.8428,14.6142
VID000227,NEW Minecraft Update is INSANE,RealPlays,1236408,Gaming,20-10-2024,03-11-2024,14,2024,10,Sunday,ID,id,1720,8814366,716518,151412,9651,8.129,0.1095,8.4575
VID000228,EU Crisis Explained,RealTV,2530,News & Politics,28-12-2023,30-12-2023,2,2023,12,Thursday,NG,en,677,10000,691,230,17,6.91,0.17,7.42
VID000229,China Crisis Explained,StarHD,82015,News & Politics,23-11-2020,30-11-2020,7,2020,11,Monday,PH,en,751,33054,5939,1237,19,17.9676,0.0575,18.14
VID000230,Midnight | Dua Lipa ft. Lil Baby,GlobalWorld,1779592,Music,21-01-2024,24-01-2024,3,2024,1,Sunday,GB,en,295,2916749,144606,8680,10662,4.9578,0.3655,6.0544
VID000231,How History Actually Works,ProMusic,20990,Education,21-10-2024,24-10-2024,3,2024,10,Monday,CA,en,736,28248,3213,189,13,11.3743,0.046,11.5123
VID000232,🔥 The Weeknd NEW SONG 2024,FireComedy,953597,Music,27-01-2026,28-01-2026,1,2026,1,Tuesday,RU,ru,161,980277,49170,8199,9456,5.0159,0.9646,7.9098
VID000233,Why Schools Don't Teach Quantum Physics,EpicHD,358854,Education,03-02-2021,10-02-2021,7,2021,2,Wednesday,US,en,1152,35514,945,183,143,2.6609,0.4027,3.8689
VID000234,EU Crisis Explained,TrueClips,107076,News & Politics,05-01-2020,12-01-2020,7,2020,1,Sunday,GB,en,366,128051,3063,915,267,2.392,0.2085,3.0175
VID000235,This AI tools is UNREAL,SuperComedy,6391,Film & Animation,27-04-2021,29-04-2021,2,2021,4,Tuesday,US,en,220,10000,356,71,51,3.56,0.51,5.09
VID000236,The Most AMAZING gadgets Ever,OfficialPlays,40355,Entertainment,18-09-2022,02-10-2022,14,2022,9,Sunday,CO,es,720,22671,3437,643,163,15.1603,0.719,17.3173
VID000237,SZA - Sunrise (Official Music Video),WildShow,7619,Music,11-06-2024,13-06-2024,2,2024,6,Tuesday,BR,pt,171,10000,850,158,17,8.5,0.17,9.01
VID000238,CRAZY AI tools You Have to See,PrimeDaily,208724,Autos & Vehicles,01-08-2024,01-08-2024,0,2024,8,Thursday,BR,pt,212,11808,354,74,33,2.998,0.2795,3.8364
VID000239,This mystery box is UNREAL,TopChannel,2992840,Comedy,05-09-2021,12-09-2021,7,2021,9,Sunday,DE,de,347,2686192,60582,10570,7416,2.2553,0.2761,3.0835
VID000240,Sunrise - SZA (Live Performance),StudioClips,6647,Music,22-01-2023,05-02-2023,14,2023,1,Sunday,IN,en,339,10000,1008,205,61,10.08,0.61,11.91
VID000241,This survival challenge is UNREAL,StarMedia,1687,Comedy,14-10-2025,15-10-2025,1,2025,10,Tuesday,IN,en,173,13888,433,23,187,3.1178,1.3465,7.1573
VID000242,Wild - Taylor Swift (Live Performance),MegaExplains,7677636,Music,23-01-2026,24-01-2026,1,2026,1,Friday,DE,de,275,19013566,1325008,333670,123092,6.9688,0.6474,8.9109
VID000243,This TikTok trends is UNREAL,CoolPlays,1225843,Comedy,21-09-2025,22-09-2025,1,2025,9,Sunday,ID,id,112,73140,4432,1378,124,6.0596,0.1695,6.5682
VID000244,Metro Boomin - Forever [Lyrics],PrimeStudio,14036,Music,29-09-2022,29-09-2022,0,2022,9,Thursday,US,en,204,10000,508,46,57,5.08,0.57,6.79
VID000245,🔥 SZA NEW SONG 2020,PrimeBeast,36098,Music,15-06-2021,16-06-2021,1,2021,6,Tuesday,US,en,143,45879,2453,252,408,5.3467,0.8893,8.0146
VID000246,This fast food is UNREAL,BrightNetwork,67494,People & Blogs,21-06-2021,21-06-2021,0,2021,6,Monday,US,en,538,1374889,58314,14556,8942,4.2414,0.6504,6.1925
VID000247,Best Goals/Plays of the Week,SunPlays,720465,Sports,04-03-2020,06-03-2020,2,2020,3,Wednesday,BR,pt,1600,327807,7725,1289,3909,2.3566,1.1925,5.934
VID000248,Pixel 10 Review - Is It Worth It?,PrimePlays,428451,Science & Technology,29-03-2026,31-03-2026,2,2026,3,Sunday,US,en,594,92238,1429,372,525,1.5493,0.5692,3.2568
VID000249,Everything You Need to Know About Black Holes,OfficialVlogs,556081,Education,26-01-2020,02-02-2020,7,2020,1,Sunday,AR,es,491,124190,632,208,545,0.5089,0.4388,1.8254
VID000250,NEW Minecraft Update is INSANE,FirePlus,190042,Gaming,09-08-2025,12-08-2025,3,2025,8,Saturday,GB,en,372,170189,6648,1007,807,3.9062,0.4742,5.3288
VID000251,We Found the CRAZY survival challenge,GlobalMusic,734031,People & Blogs,12-08-2022,12-08-2022,0,2022,8,Friday,IN,en,356,103730,9513,2827,34,9.1709,0.0328,9.2693
VID000252,The Most INSANE AI tools Ever,ProStudio,13674,Entertainment,14-12-2024,17-12-2024,3,2024,12,Saturday,AU,en,153,10000,581,80,122,5.81,1.22,9.47
VID000253,NEW Palworld Update is INSANE,BrightHD,47959,Gaming,15-10-2022,22-10-2022,7,2022,10,Saturday,VN,vi,579,71231,1587,156,199,2.228,0.2794,3.0661
VID000254,SATISFYING survival challenge You Have to See,MegaPlus,78514,Comedy,17-05-2022,22-05-2022,5,2022,5,Tuesday,AR,es,631,242793,26590,8797,4208,10.9517,1.7332,16.1512
VID000255,iPhone 17 Review - Is It Worth It?,DailyNews,973969,Science & Technology,12-03-2023,13-03-2023,1,2023,3,Sunday,US,en,2207,49995,4632,1054,182,9.2649,0.364,10.357
VID000256,I Beat Baldur's Gate 3 Without weapons,WildTech,248572,Gaming,09-07-2022,11-07-2022,2,2022,7,Saturday,CA,en,1978,81917,7665,1022,20,9.357,0.0244,9.4303
VID000257,The Future of VR is HERE,RealZone,9368,Science & Technology,09-06-2025,12-06-2025,3,2025,6,Monday,AR,es,647,10000,341,71,187,3.41,1.87,9.02
VID000258,INSANE fast food You Have to See,DarkMedia,416135,Nonprofits & Activism,14-01-2023,21-01-2023,7,2023,1,Saturday,RU,ru,1395,2279401,131686,14677,12339,5.7772,0.5413,7.4012
VID000259,We Found the SATISFYING AI tools,DarkNews,159472,Film & Animation,14-10-2020,17-10-2020,3,2020,10,Wednesday,GB,en,926,10000,479,142,56,4.79,0.56,6.47
VID000260,AMAZING TikTok trends You Have to See,SunHub,4508,People & Blogs,28-06-2025,29-06-2025,1,2025,6,Saturday,IN,en,245,10000,183,11,47,1.83,0.47,3.24
VID000261,This survival challenge is UNREAL,BrightPlus,87581,Pets & Animals,29-03-2021,01-04-2021,3,2021,3,Monday,BR,pt,477,97805,14235,2301,1070,14.5545,1.094,17.8365
VID000262,This luxury items is UNREAL,TrueReacts,14247730,Film & Animation,15-07-2022,20-07-2022,5,2022,7,Friday,FR,fr,751,1014705,49260,13771,5891,4.8546,0.5806,6.5963
VID000263,SHOCKING survival challenge You Have to See,TeamCentral,214797,Shows,28-03-2023,28-03-2023,0,2023,3,Tuesday,US,en,388,56238,2074,206,150,3.6879,0.2667,4.4881
VID000264,I Spent $100000 on luxury items,TeamNation,309684,Entertainment,11-07-2022,13-07-2022,2,2022,7,Monday,DE,de,140,45464,2013,179,61,4.4277,0.1342,4.8302
VID000265,Election 2022 - Latest Updates,DrHub,14163,News & Politics,27-11-2024,04-12-2024,7,2024,11,Wednesday,MX,es,457,10000,414,58,38,4.14,0.38,5.28
VID000266,UNBELIEVABLE gadgets You Have to See,DailyFilms,610984,Shorts,20-05-2023,27-05-2023,7,2023,5,Saturday,US,en,18,173989,5410,1578,1061,3.1094,0.6098,4.9388
VID000267,SZA - Sunrise [Lyrics],DrTech,8792,Music,29-07-2024,05-08-2024,7,2024,7,Monday,GB,en,406,10000,213,48,14,2.13,0.14,2.55
VID000268,How Black Holes Actually Works,BestCentral,277880,Education,01-09-2022,01-09-2022,0,2022,9,Thursday,US,en,518,104645,6139,931,873,5.8665,0.8342,8.3692
VID000269,US Crisis Explained,MoonClips,2317577,News & Politics,05-07-2025,05-07-2025,0,2025,7,Saturday,GB,en,1512,1473714,54863,6252,3929,3.7228,0.2666,4.5226
VID000270,NEW Elden Ring Update is INSANE,SuperNation,1000,Gaming,28-08-2021,29-08-2021,1,2021,8,Saturday,DE,de,1607,10000,278,48,188,2.78,1.88,8.42
VID000271,We Found the UNBELIEVABLE mystery box,SuperPlus,3776,Howto & Style,02-11-2024,03-11-2024,1,2024,11,Saturday,US,en,177,10000,415,136,2,4.15,0.02,4.21
VID000272,CRAZY AI tools You Have to See,TrueSports,29282,Howto & Style,10-12-2020,13-12-2020,3,2020,12,Thursday,IN,en,599,12157,870,58,32,7.1564,0.2632,7.946
VID000273,This fast food is UNREAL,FireDaily,44887,Travel & Events,29-11-2021,02-12-2021,3,2021,11,Monday,MX,es,937,10000,224,43,39,2.24,0.39,3.41
VID000274,World Leader Makes SHOCKING Announcement,IceOfficial,1785150,News & Politics,11-09-2020,16-09-2020,5,2020,9,Friday,IN,en,573,4006670,49996,5680,14183,1.2478,0.354,2.3098
VID000275,We Tried mystery box For 24 Hours,IceVlogs,4430,Entertainment,24-06-2024,24-06-2024,0,2024,6,Monday,RU,ru,187,28626,1955,300,189,6.8295,0.6602,8.8102
VID000276,The Most AMAZING fast food Ever,BrightTV,32429,Entertainment,19-03-2025,19-03-2025,0,2025,3,Wednesday,US,en,928,10000,539,104,5,5.39,0.05,5.54
